ID,取引価格（総額）_log
12115840,7.217158007570525
12116572,6.945587065218421
12116576,7.090507559088022
12116595,6.818620050410783
12116598,7.033910842515946
12117291,7.162271322003379
12118562,6.826935066557897
12118566,6.506286072766287
12118569,6.832009023875384
12118811,7.487915507063137
12118816,7.4059669501594785
12118821,7.431777546292596
12118830,7.479756071864047
12118834,7.338487195502376
12119081,7.590496966478087
12119083,7.429864699084419
12119113,7.462612765691676
12119116,7.450819304286908
12120330,6.431110622131769
12120333,7.2548204131998535
12120337,6.493554149713792
12120341,6.455650552772703
12120344,6.631482254622303
12120347,7.082975571201035
12120659,7.3133631026104755
12120671,7.40904306243454
12120675,7.441921693353841
12121617,7.209948841779713
12122039,7.313570888365741
12122490,7.607399834708735
12122494,7.262123991414181
12122499,7.4284078302615395
12123099,7.631351494366197
12123112,7.581326890266929
12123794,6.8480260909464805
12124989,6.813377430710874
12124998,6.9969805712458255
12125001,7.126207061573908
12125004,7.000469953576399
12125007,7.022006709506961
12125010,7.000469953576399
12125320,7.259888760974308
12125323,7.403380259377007
12125325,7.098507073714356
12125327,6.977296472151863
12125330,7.3021429048558035
12125947,7.180162349355387
12126081,7.042894806129629
12126938,7.304331339943062
12127115,7.291014078918418
12127143,7.441679399773659
12128736,7.015692281741165
12128738,6.821651873338611
12129357,7.381531745730834
12129890,7.421416586081257
12130013,6.520975403731479
12130018,6.80410699582564
12130023,6.680889365508665
12130028,6.579818591710266
12130032,6.726685576403054
12130035,6.597707389006246
12130038,6.455716600920918
12130040,6.618628137736756
12130042,6.59640540776891
12130281,6.837916290413548
12131199,7.194912895532608
12131438,6.738952354852155
12131901,7.419845203076369
12131906,7.368596012444753
12131915,7.301811138999552
12134280,7.227455005934606
12137793,7.751413579624952
12137794,7.82344531911138
12137796,7.66581248741439
12137799,7.630067155190355
12137801,7.821509653044077
12138140,7.661628893306857
12138143,7.827357766274271
12138154,7.676102434835786
12138157,7.655142554013095
12138160,7.877344360687212
12138163,7.961936892740608
12138502,7.265940091576111
12138505,7.666049654976426
12138517,7.514290287870399
12138521,7.602597878400685
12138525,7.092374483400517
12138846,7.709844638598177
12138850,7.773124273039423
12138855,7.766995232589913
12138860,7.692166880461319
12138863,7.776816791676838
12138865,7.643852356943581
12138867,7.782426092951634
12138869,7.743697732982353
12138871,7.791774276105356
12138873,7.778022588077734
12138877,7.714367171863262
12139426,7.287538028257751
12139430,7.327654756144527
12139444,7.714345333787426
12139664,7.563104299723287
12139668,7.585664365795692
12139669,7.546501224834495
12139671,7.625518480067429
12139672,7.481849307296743
12139673,7.5712274618609765
12139881,7.624759632274868
12139884,7.629769469611905
12140020,7.511368992368082
12140319,7.767008604874239
12140329,7.6922976554181
12140334,7.809428080306391
12140339,7.721406557025159
12140345,7.783329665100728
12140350,7.831545932682792
12140355,7.818706863096358
12140359,7.710926556589975
12141039,7.54449717256455
12141187,7.707942322518326
12141188,7.708834648280598
12141348,7.442297264777904
12141645,7.665666684253564
12141647,7.605843832377272
12141649,7.612013157994403
12141653,7.57861345429532
12141655,7.607875651664661
12141656,7.614322335974246
12143566,7.590147137666032
12145178,7.3792908250605125
12145788,6.89653226587037
12147012,7.486190438998198
12147404,7.314638293398585
12151122,6.702564497116407
12151341,7.153398096606722
12151345,7.360161835536462
12151347,7.226750739533259
12151845,7.139049520191162
12152880,6.684706174788886
12152883,6.80818616677283
12152888,6.935791950900056
12153319,7.529909199576039
12153321,7.636364878400788
12153445,7.504922357707076
12153577,7.100919338098343
12153580,7.061685868267054
12153887,7.362714494923486
12153889,7.283122651170977
12153892,7.4291839282050445
12153895,7.368812732894244
12153898,7.3547908695509445
12153901,7.289276871373356
12154090,7.028831304467123
12154093,7.19643796010092
12154096,7.1314528483204525
12157214,7.457688010988153
12157216,7.473584318343022
12157218,7.489997587387636
12157219,7.476040619734685
12157541,7.392196984138228
12157698,7.087356649775015
12157700,6.847152676788984
12157704,6.840669843438965
12157833,7.163661683090167
12157878,7.1724849371939285
12157880,7.1278721466200015
12157883,7.033332792324105
12157899,7.10931133349288
12157903,7.180369325326123
12158439,7.326587203970314
12158443,6.983384244234874
12159416,6.820929382260284
12159477,6.977340353464496
12159479,6.889836874338355
12159480,6.757611248838157
12159481,7.0981164971137405
12159482,6.572998366878553
12159483,6.83717965146896
12159746,6.876068688502052
12159749,7.057789354126835
12161254,6.996803894548336
12161271,6.798792281902449
12161274,6.798792281902449
12161275,6.995256707457654
12161276,6.798792281902449
12174990,6.941964576808198
12175126,6.872006117178262
12175129,6.726740558187835
13000000,8.073737512036463
13000002,7.173083850799081
13000003,7.592722510035623
13000069,7.877842353293367
13000070,8.292786558998257
13000071,8.042965627409627
13000151,7.4313736417299125
13000152,7.400826539248719
13000153,7.7282746037314025
13000154,7.419540699790195
13000155,7.7282746037314025
13000156,7.483402514282666
13000283,7.46093223818044
13000284,7.448261513849476
13000285,7.479915021147093
13000287,7.39392558839288
13000288,7.953858055797786
13000289,7.580740815431136
13000290,7.4846735953314365
13000291,7.645808297796082
13000344,7.393135398278195
13000345,7.38636575751306
13000357,7.15638652679276
13000384,7.396606751282702
13000478,8.165175063427256
13000502,8.214677410619425
13000557,7.146664993504037
13000582,7.358080303424204
13000583,7.821129927353143
13000584,7.821129927353143
13000617,7.562889409413193
13000621,7.522715647448872
13000642,7.446635986803834
13000643,7.527462224277173
13000693,7.744283710697529
13000695,7.9172595014476475
13000696,7.615778272389399
13000767,7.499344446263042
13000890,8.027751912747608
13000894,7.588776485981134
13000895,7.593691800436163
13000916,7.461841776147708
13000917,7.51189980371989
13000980,7.663223605831165
13001006,7.465107297053365
13001033,7.419893661551166
13001045,7.378243994570957
13001049,7.309185683949669
13001065,7.715273124722802
13001066,7.406358237706245
13001100,7.797953371020744
13001127,7.40550868291719
13001128,7.873152447685075
13001203,8.421515824694609
13001294,7.669979666421294
13001315,7.29099910691578
13001316,7.348442596309676
13001317,8.099757997300447
13001318,7.483825657328694
13001363,7.690606734530094
13001364,7.389161550606309
13001413,7.4250244663249045
13001432,7.563932853968336
13001433,7.430830256098093
13001435,8.02316289128215
13001436,7.408861809627051
13001437,7.976684058325006
13001479,7.4198205244048
13001499,7.258740639341747
13001500,8.121320737770379
13001513,7.840558447737855
13001518,7.332448068172333
13001519,7.188772337778784
13001574,7.966995454671429
13001575,7.413054064430772
13001576,7.692689064604183
13001665,7.714844183097379
13001666,7.860499344830815
13001667,7.38886824759835
13001670,7.407427210992594
13001671,7.396444113609422
13001672,7.801287435175446
13001673,7.388986295694036
13001674,7.426482755437702
13001675,7.4240377299577585
13001676,7.38622887875856
13001677,7.834991816049042
13001678,7.385568941090334
13001679,7.388986295694036
13001774,7.77695896158486
13001775,7.524530773247507
13001793,8.419178076562238
13001794,8.150855436170454
13001837,8.28544879100439
13001857,7.971639154449638
13001867,8.044512932782624
13001868,7.896104937796198
13001890,7.206221481478342
13001891,7.879448943806295
13001892,7.746315389832486
13001893,7.702582084249874
13001935,7.180928341355674
13001936,7.391706494529768
13001937,7.47770543343807
13001938,7.8718636340685135
13001992,7.461450416971958
13001993,7.402031412780485
13002051,7.10725165593778
13002052,7.093745246236418
13002053,8.02508940960765
13002054,7.933760462458414
13002055,7.900434148006778
13002056,7.837246005062387
13002057,7.121063286410002
13002058,7.648018731636144
13002059,8.104270960640438
13002060,7.97261257674969
13002061,7.50818039436143
13002062,7.960106274564112
13002063,8.093510070691604
13002064,7.830992078500346
13002065,8.034179408861009
13002066,7.874763178106781
13002067,7.6664862844096096
13002068,7.932278257554229
13002069,7.166542480721814
13002070,7.8447874522494985
13002071,7.6664862844096096
13002072,7.367443335872568
13002073,7.935302684177988
13002074,7.822492785187933
13002075,7.775430595837311
13002076,8.034179408861009
13002077,7.65605725101949
13002078,7.357664385531189
13002079,7.800376456885782
13002080,7.830992078500346
13002081,7.973335431447343
13002082,7.8507893342689785
13002611,7.828160545220888
13002617,7.515714637407266
13002618,7.518424895500983
13002651,7.491524714426591
13002652,7.617579438734966
13002675,7.577178908860534
13002676,7.530511996909462
13002734,7.341341496854964
13002813,7.692113218125883
13002814,7.42026176833055
13002815,7.00949819012291
13002816,7.00949819012291
13002817,7.43850765123536
13002818,7.451125069940957
13003006,7.187415380789453
13003007,7.175269358576872
13003008,7.9291171757667245
13003009,7.799327108008031
13003010,7.754620278248552
13003012,7.516202759531059
13003013,7.94369211470281
13003063,7.409714769110474
13003064,7.704464685249803
13003127,7.689741924995819
13003128,7.615565401134657
13003129,7.537844198205367
13003130,7.922527735745358
13003131,7.711744819728149
13003132,7.3792706065555205
13003133,7.227904968843609
13003134,7.777807159570043
13003135,7.728787675268421
13003136,8.008410736208557
13003294,7.086484159225321
13003302,7.427633401886365
13003303,7.671924648578785
13003304,8.024627678938753
13003336,7.627164000972735
13003337,7.3165417407154525
13003338,7.895537819183862
13003339,7.289421061707867
13003340,7.0095645378337235
13003342,7.251322154651906
13003343,7.163976368093981
13003402,7.364747399893128
13003403,7.354060258960682
13003404,7.4952261089004795
13003405,7.384056906524658
13003406,7.8181004291240255
13003407,8.024923499602654
13003408,8.072106516550805
13003409,7.874377069692509
13003410,7.745045297408136
13003411,7.4599952864267305
13003412,7.789627501072228
13003673,7.612884751283308
13003674,7.861115161967431
13003675,7.746085335517161
13003676,7.664204506433551
13003677,7.472448960622245
13003678,7.548425543610091
13003679,7.67742629660938
13003680,7.7437007251975984
13003681,8.003918879231847
13003682,7.411425508888749
13003684,7.134486489171913
13003685,7.888545218525211
13003686,7.822662548893962
13003687,7.897278547370864
13003688,7.387593668020912
13003689,7.749594183477259
13003690,7.829057200922309
13003691,7.772804468902919
13003962,7.918156645460715
13003963,7.355214897154795
13004049,7.903567488059186
13004050,7.691745798557399
13004051,7.172865885198306
13004052,7.631548145577435
13004053,7.494314573519693
13004055,7.39778129978817
13004056,7.852788868366263
13004057,7.840823898346708
13004058,7.388695563831722
13004059,7.633928270422286
13004282,7.95577888107604
13004294,7.434873056770814
13004295,7.436400019485089
13004337,7.172401834920054
13004338,7.222359914358802
13004411,7.451405744562327
13004459,7.3708275607676255
13004473,8.003064407302052
13004475,7.364286955757424
13004476,7.515254045675194
13004477,7.366544216972618
13004507,7.8726099763618205
13004526,7.362108790551069
13004527,7.377256281577571
13004533,7.895061223831303
13004534,7.939907547672782
13004558,7.904301243579219
13004570,7.75159245844074
13004571,7.1668150135543955
13004572,7.185946844146011
13004573,7.249740615944388
13004673,7.347906427987813
13004674,7.984660615244057
13004675,7.36555193563497
13004676,7.621213426502756
13004677,7.367255550675935
13004804,7.686671657560538
13004805,7.506969446741399
13004806,7.171682774035827
13004807,7.89272380423778
13004876,7.67794727023024
13004878,7.836459227756902
13004879,7.5952750900731205
13005000,7.436779891981137
13005001,7.405651019717304
13005003,7.51478512238827
13005004,7.609858818905623
13005076,7.904120016857318
13005077,7.688298651283176
13005078,7.593016713426627
13005079,7.3860090181203875
13005080,7.833434394271835
13005081,7.663287922358641
13005082,7.3697308943667235
13005083,7.747223536112614
13005084,7.970030514152486
13005085,7.872384580883437
13005086,7.384665505299371
13005087,7.96793290090031
13005088,7.6475340724797265
13005089,7.403555079723965
13005090,7.844557771968427
13005410,7.831189989714714
13005411,7.86239349977364
13005412,7.831219915150544
13005413,7.835556843958445
13005460,8.030297716367775
13005461,7.644828935624117
13005462,7.668104256944895
13005517,7.998239054126164
13005562,7.697641864060126
13005563,7.700621426959392
13005583,7.433583907618053
13005603,7.680781918028667
13005604,7.464200000005418
13005605,7.535005739626972
13005606,7.375672666270677
13005607,7.456300768724335
13005608,7.724997642989846
13005733,7.990277786982437
13005734,7.608597209313895
13005735,7.807531193255656
13005736,7.597891523099941
13005737,7.853632295680383
13005738,7.945129349123673
13005739,7.811276957800852
13005740,7.628618143185958
13005741,7.946608545468443
13005742,7.862180106537228
13005743,7.931744217187341
13005744,7.931744217187341
13005745,7.923417684325537
13005746,7.746515164099838
13005747,7.867279350705701
13005748,7.836787739269811
13005749,7.626519995042495
13005750,7.931744217187341
13005751,7.860466522208915
13005752,7.9196749899572705
13006247,8.013988565048706
13006248,7.798431633285787
13006249,8.013734140182407
13006271,7.382108325887408
13006272,7.782360749219324
13006314,7.7781356953933125
13006315,7.374495619286572
13006316,7.600701695988361
13006317,7.61639295078424
13006318,7.38004441614675
13006383,7.799051927750648
13006384,7.4102803805775554
13006385,7.539418544833301
13006386,7.580367898951489
13006387,7.741722891190212
13006524,8.110346424356493
13006525,7.863498799189716
13006526,7.863498799189716
13006527,7.9803395293475905
13006528,7.785418889226364
13006634,7.747701927241647
13006635,7.529188091590795
13006636,7.890379167167685
13006637,7.663923797044437
13006638,7.685214331188314
13006742,8.362083169029633
13006743,7.715623516493443
13006744,7.5570721528105995
13006745,8.397875189007138
13006747,7.560068940943381
13006748,7.807833152865778
13006749,7.279617850861513
13006750,8.026520731188052
13006751,8.062121055069996
13006752,7.482842032598219
13006753,7.223525984130417
13006754,8.25457098155162
13006755,7.488535548640478
13006756,8.095925185309463
13006757,8.122497669330972
13006758,8.045400989456926
13006981,7.332171030098111
13006982,7.472732056445848
13006983,8.085584184238794
13006984,8.065871456623753
13007018,7.837772025571733
13007056,7.298935103696462
13007058,7.837473332566775
13007059,7.289390942295322
13007060,7.391384906884636
13007164,7.7268732116206635
13007165,7.24790371857768
13007166,7.448946625608656
13007167,7.327916018201516
13007168,7.46615797608794
13007169,7.717043014554227
13007170,7.262389163004201
13007290,8.092430667521535
13007299,7.351710152929508
13007300,7.417124344883861
13007301,7.368049640655561
13007302,7.367443818854703
13007303,7.462277495588355
13007304,7.3880037171521025
13007305,7.803692261765681
13007420,7.971747307462169
13007476,7.725748573083469
13007477,7.890768964766687
13007478,7.811091685303151
13007479,7.6877233153735345
13007480,7.461361544937884
13007481,7.957322664350777
13007482,7.954687338927781
13007483,8.020645929918217
13007484,7.4738585915747064
13007485,7.911473754973736
13007486,7.472206950790936
13007757,7.880937652777597
13007758,7.917279107499221
13007759,8.107694938704878
13007809,7.895361902205595
13007810,7.348485411625022
13007828,7.455949253702093
13007829,7.43003620154016
13007830,7.517193940322768
13007831,7.46275812501406
13007832,7.4543291038502515
13007833,7.4543291038502515
13007834,8.155733202884864
13007835,7.64880538613115
13007836,7.912862665416574
13007837,7.518845708140313
13007838,7.560633695301126
13007839,7.606225121757911
13007966,7.413418092566611
13007987,7.189123781186424
13007988,7.390447879817387
13007989,7.718986532408254
13007990,7.391228542698299
13008041,7.840547011018119
13008042,7.9541082735262
13008043,8.167500265069897
13008044,7.922068369815449
13008045,7.48157880215268
13008046,7.52985890793375
13008047,7.430671664817598
13008048,7.131167836565778
13008049,7.536324783298245
13008050,7.418071319453364
13008051,7.422271916737456
13008052,7.875919562561815
13008053,7.430761952076689
13008054,7.844299857613042
13008055,7.668627156182164
13008056,8.005871506038016
13008057,7.541562989458024
13008255,7.450069537760806
13008275,7.690926816949921
13008276,8.066866571594653
13008277,7.949446650193488
13008278,7.989597276958806
13008279,7.881776427199516
13008280,8.066866571594653
13008281,7.722647920249917
13008282,7.950584295097544
13008283,7.921061049907644
13008284,7.447911487455511
13008285,7.467427590128514
13008286,8.118053625288185
13008287,7.837279289533126
13008288,7.99380282251001
13008289,7.479039912571261
13008290,7.0924793446392655
13008291,8.001353669357567
13008292,7.811286414529647
13008293,7.479039912571261
13008294,7.885958413991437
13008295,7.942182992728386
13008296,7.590146726569647
13008757,7.409547370391657
13008796,8.025840078627896
13008801,7.512034337633253
13008824,7.473965171479945
13008825,7.209640396041719
13008874,8.336097023651059
13008877,8.022479228384952
13008878,8.07807188379567
13008879,8.073311176417516
13008941,7.961153522843121
13008942,7.890393181029557
13008943,8.034011501359526
13008946,7.561969172315548
13008947,8.012373544703348
13008948,7.906869032940922
13008949,7.41406766764328
13008950,7.415724809317679
13008951,7.862803056315928
13008952,7.806257794192663
13008953,7.76918542504433
13008954,7.961386019109419
13008955,7.756476689557054
13008956,7.825275677599215
13009164,8.033719179227806
13009165,7.982482595120262
13009198,7.388495011067166
13009199,7.984264104557276
13009200,7.516571067910251
13009201,7.57899897628738
13009306,7.516540741865863
13009308,7.932389454279033
13009309,7.862103591586175
13009310,7.517068101312527
13009373,7.497212775334061
13009436,7.440098229436179
13009437,7.3979778178651285
13009519,8.054408079940478
13009546,7.7288901375739725
13009548,7.944815549066844
13009549,8.141042580270831
13009619,8.058911912769869
13009620,8.064835918018238
13009621,7.407362974879744
13009622,7.455041648437705
13009623,7.594755621694839
13009624,7.538088667741694
13009625,7.454405766161668
13009626,7.604726672609024
13009627,7.95560921352444
13009628,8.114118835183454
13009724,7.218224367920939
13009725,8.171943622196666
13009726,7.488864192406949
13009727,7.291603320789318
13009728,7.626666944730698
13009729,7.628734226165522
13009839,7.95543186269538
13009840,8.625671327471089
13009841,8.110711935366945
13009842,7.42002262691538
13009843,8.097280146727929
13009844,7.888076997568961
13009952,8.019858074796172
13009953,8.023608557666657
13009954,8.197530475264765
13009955,8.194222509316637
13010020,8.360539002384604
13010058,8.426372432292869
13010059,8.169137591137803
13010060,7.601680264264935
13010061,8.04123323865733
13010062,7.856615681798068
13010063,7.800091883860032
13010064,7.415671346197985
13010065,8.228173298594214
13010066,8.002813868125587
13010141,7.760595663061392
13010142,7.500344192331612
13010143,7.92708409115796
13010145,7.634870165007712
13010146,7.529395979489284
13010147,7.5466512110422475
13010148,7.575790343667632
13010149,7.955342600867151
13010283,7.555560989686801
13010295,7.599414235247506
13010325,8.262624932499246
13010326,7.58052101730136
13010327,7.352130993367678
13010328,8.022562110523822
13010419,7.902486079576495
13010420,7.601674190265692
13010421,7.601416457106879
13010422,7.6177936760807485
13010500,7.437420561562881
13010501,7.4511035629572095
13010502,7.38707696470149
13010503,7.4339784314607344
13010536,8.104154119573526
13010668,8.00839359674919
13010669,8.184644217802946
13010670,8.115267628658387
13010671,8.017257571604588
13010774,7.364822434470246
13010775,7.903806000863061
13010776,7.782991176468672
13010777,7.404807346823117
13010778,7.823023051774077
13010779,7.478012895878393
13010780,7.584194409239212
13010781,7.551753162670151
13010782,7.742507480406107
13010959,7.877369762536533
13010997,7.406398102821027
13010999,7.582070979503508
13011000,7.485551718037425
13011032,7.29982098582243
13011033,8.324899116258363
13011034,8.348597985785087
13011035,7.302427956440257
13011036,8.131839639687072
13011037,7.392749061981576
13011088,7.679784110796341
13011089,7.719167590053952
13011090,7.703932527292888
13011091,7.496747754860633
13011092,8.455480450005865
13011093,7.639602409371294
13011094,8.117564391857936
13011095,7.787032919975272
13011096,7.932654530169221
13011243,8.116448468084624
13011244,7.349905297016191
13011246,7.398530757015533
13011301,8.091405950101503
13011346,7.966587894098834
13011347,7.471676039123518
13011348,7.512958412054997
13011349,7.507879862655332
13011350,7.782726374860904
13011351,7.3666317161403185
13011352,7.481071237913115
13011353,7.471756243307054
13011468,7.477086323641748
13011470,7.501220708097191
13011471,7.439296020629953
13011472,7.441934933262905
13011473,7.600042881207443
13011474,7.440029079579685
13011552,7.729075552905283
13011554,8.434959080726639
13011555,8.270785787987498
13011615,8.42259448956754
13011673,8.560131580258028
13011723,8.032169469621651
13011724,8.02468197679454
13011725,8.381977870110832
13011726,7.9222515882438955
13011727,7.184369050899835
13011728,8.069128679420995
13011729,7.961460864891386
13011730,7.5092512673918606
13011905,7.498112399565386
13011906,7.960934320830866
13011907,7.278022867415207
13011908,7.827580402489308
13011909,8.122969624906716
13011910,7.752601994790173
13012031,7.447555052269502
13012032,7.53075266449207
13012060,7.98677339100156
13012103,8.132256392252875
13012104,7.114301854611537
13012105,8.446326889624142
13012106,7.985450753945813
13012107,8.407364690572823
13012133,7.372291054970001
13012134,7.298302736426012
13012136,7.325634896919267
13012137,7.322469512556047
13012162,7.998849207169002
13012163,7.944786609363521
13012164,7.94692371423037
13012165,7.855856145767531
13012182,7.806635453698223
13012183,7.399009383371059
13012184,7.381613773950913
13012238,7.997163072978258
13012252,7.711890323501192
13012253,7.55069812252176
13012284,7.890704545783646
13012285,7.694250900259595
13012286,7.19505026338873
13012287,7.137630572718149
13012288,7.488513494154182
13012289,7.41313331768973
13012290,7.952385609633332
13012291,7.692974632571785
13012292,7.357574240319282
13012384,7.781366786074374
13012385,7.360172882145203
13012386,7.384828890785371
13012387,7.909267934769919
13012388,7.071492427708594
13012414,7.453917592854175
13012440,7.728048618555181
13012441,7.726117090253304
13012442,7.856108531637604
13012506,7.701949981135181
13012507,7.9190756680769026
13012549,7.538266871126028
13012550,7.4085961666215026
13012551,7.552705773302665
13012554,7.509818756041912
13012555,7.517772637504588
13012556,7.649927300799052
13012557,7.534164746368016
13012558,7.509818756041912
13012559,7.46515917244068
13012685,7.722119313565948
13012686,7.7688793701523196
13012728,7.3804830760804405
13012729,7.358898513100267
13012730,7.553521915094535
13012762,7.239507847726476
13012763,7.239507847726476
13012765,7.19443833777368
13012766,7.399177771500179
13012839,7.441729011491617
13012840,7.597873502288039
13012841,7.3408048000368975
13012842,7.582403683166646
13012843,7.738722382193669
13012844,7.271064700990676
13012845,7.568998201437575
13012846,7.340895805774281
13012847,7.6561348964972025
13012848,7.438996886646867
13012913,7.656916940393712
13012984,7.475211915932226
13013005,7.103517711561819
13013034,7.328080253902639
13013035,7.175444139464186
13013036,7.375800205887758
13013037,7.603919600973507
13013040,7.08820676924709
13013041,7.411924328023429
13013042,7.404709221993814
13013043,7.588049686591248
13013044,7.478794759909036
13013045,8.030883238987261
13013293,7.823248714995235
13013315,7.453896819424967
13013316,7.3948561191587245
13013318,7.904529399388021
13013319,7.39989359974772
13013320,7.131863320675825
13013321,7.72949988756301
13013322,7.453469766952513
13013323,7.502618546965165
13013415,7.370292200751008
13013416,7.69876745658283
13013417,7.5700541970616655
13013418,7.38895390790595
13013419,7.411320133525194
13013420,7.379908698347265
13013559,7.540503436035133
13013578,7.798943454217503
13013594,8.006683035016835
13013600,7.637569282741107
13013601,7.4908113966641405
13013602,7.458104342901168
13013656,8.023882235938428
13013657,7.446590017440656
13013659,7.375129128255304
13013660,7.482381108843031
13013661,7.367930488174781
13013662,7.334031254486369
13013808,7.355688200270071
13013809,7.266251065412365
13013810,7.441817604843742
13013875,7.341146941692462
13013877,7.343135877666144
13013878,7.636881748753124
13013957,7.4730402568350485
13013958,7.518956937684351
13013959,7.533973104485166
13013983,7.424434745481214
13014001,7.523571232880069
13014002,7.440388685864546
13014003,7.891619335096688
13014004,7.684682014788625
13014085,7.618494417939175
13014100,7.406853627185559
13014101,7.482168823820527
13014102,7.654862210180292
13014103,7.440117963384552
13014104,7.3258414445785105
13014105,7.743252358319478
13014106,7.224763807320565
13014107,7.225502310404776
13014108,7.271957956247499
13014109,7.460132107770103
13014110,7.4802839023598935
13014111,7.213876842227013
13014112,7.570440914371007
13014294,7.3743144771557
13014296,7.428926562960774
13014297,7.499732052957602
13014298,7.6518570919642155
13014299,7.443949250442495
13014300,7.472170983864848
13014301,7.572615840792669
13014386,7.625411116919558
13014387,7.787756598981154
13014388,7.408486230358629
13014390,7.620626280620721
13014391,7.45923235530871
13014392,7.391363893890836
13014393,7.61821720271747
13014394,7.245896353133372
13014395,7.368591560697335
13014396,7.245896353133372
13014397,7.1230050937342355
13014563,7.342871606026772
13014564,7.37768641381958
13014565,7.469042083427534
13014621,7.661869513206598
13014622,7.493248198557761
13014623,7.207310633264761
13014682,7.553536437187873
13014705,7.831096057620631
13014706,7.801850595095573
13014707,7.900174080323294
13014708,7.880265693727502
13014745,7.459805969807098
13014757,7.240924985383357
13014772,7.1361948005809435
13014773,7.136369558692884
13014775,7.36801408181022
13014776,7.405620579403634
13014777,7.493794735317867
13014778,7.686683570305395
13014779,7.886799980037206
13014780,7.773268987647034
13014781,7.9773170934911635
13014782,7.34479472953102
13015006,7.90998248855049
13015048,7.633226670507559
13015057,7.369312035687896
13015058,7.369767966265556
13015092,7.454221255214691
13015152,7.898352145528254
13015153,7.983124959231674
13015154,7.692516470757622
13015155,7.788911687177129
13015156,8.005981724491079
13015157,7.666090520872643
13015158,7.984023691217283
13015325,8.090517089269907
13015341,7.453026705295822
13015342,7.309023423477146
13015343,7.014557202856113
13015435,7.303626186869609
13015436,7.406920875294195
13015437,7.1358916486009365
13015438,7.780821608901372
13015535,7.225660286876694
13015576,7.789241800827426
13015577,7.511608717300054
13015579,7.419204116391437
13015661,7.34034932616863
13015783,7.806339146971363
13015784,7.347377254915766
13015811,7.343892566209067
13015840,7.1620325570218
13015841,7.421609051061161
13015842,7.043488328921003
13015843,7.408712171315726
13015844,7.1270777695026455
13015845,7.237343322987269
13015847,7.621989772655617
13016071,7.448625416500053
13016094,7.301143851824447
13016095,7.272678570888866
13016096,7.301143851824447
13016138,7.857343320188593
13016139,7.873376153414002
13016175,7.383484164599817
13016176,7.226144933498025
13016178,7.147279017963451
13016180,7.4921698946266435
13016182,7.685012995542117
13016232,7.526948443935164
13016279,7.240173766987103
13016281,7.168668974537337
13016283,7.480090709068651
13016284,7.4042944706640075
13016341,7.616359986305002
13016342,7.407867215416916
13016343,7.153906148706011
13016344,7.514719102754851
13016349,7.341094083169745
13016350,7.40187450619405
13016351,7.6725492358617755
13016352,7.404177855943294
13016353,7.565235829905016
13016354,7.139417032468836
13016512,7.461010351550733
13016513,7.5895221846120196
13016514,7.412924651857969
13016515,7.389183585506475
13016516,7.4095260966363625
13016517,7.796361652152045
13016518,7.433207134036321
13016519,8.100888044926554
13016520,7.402289114738712
13016521,7.42364559940809
13016522,7.559562488074112
13016523,7.548814692027875
13016524,7.432975814666979
13016525,7.409772421313678
13016526,7.393870927690647
13016527,7.466110703392704
13016528,7.5549769611622395
13016529,7.45547966871
13016530,7.375945678464443
13016881,7.162313248207629
13016882,7.553173450094552
13016883,7.417986747424331
13016884,7.173698656349137
13016955,7.356153351940527
13016956,7.258224816995043
13016957,7.079419656412513
13016958,7.5075960334317084
13017021,7.8162169112290485
13017022,7.746943105153318
13017023,7.816667151775365
13017118,7.412836342521466
13017119,7.512187912000731
13017120,7.429146787408048
13017121,7.351078138161377
13017122,8.01413306290083
13017324,7.98634188624969
13017333,7.317873287908824
13017335,7.724869631080644
13017336,7.6439421238929866
13017509,7.604398113489905
13017510,7.724087663624289
13017511,7.440286130250501
13017512,7.904205406477757
13017513,7.548257857926357
13017585,7.40468100987417
13017587,7.808833417631493
13017590,7.874692344874302
13017592,7.815187821689254
13017713,8.080567709018046
13017714,7.854667784456798
13017715,7.5830450870319295
13017775,7.776623546160195
13017803,7.380913203557752
13017804,7.776763668617062
13017805,7.383600668696436
13017806,7.567239015798426
13017807,7.372051979158752
13017885,7.914330913936813
13017935,7.557929753427603
13017936,7.7738644342545395
13018030,7.979624931717552
13018031,8.035353700934019
13018032,8.040040997907186
13018033,7.571361525704232
13018034,7.977874934240563
13018085,7.327579973777409
13018106,7.297013474530732
13018125,7.279120626056991
13018126,7.309349734394759
13018127,7.7626062377390825
13018128,7.296084623532044
13018129,7.6313548803626885
13018130,7.504184659302908
13018270,7.464419412658688
13018348,8.130027040220162
13018369,7.997486519617587
13018370,7.405766900128095
13018371,7.314732709194358
13018461,7.936449305053671
13018463,7.687255473946344
13018465,7.370457087926336
13018468,7.222619675242302
13018469,7.358920401932456
13018543,7.862707382076815
13018545,7.867184982111273
13018602,7.7907920710109435
13018603,7.615956016539284
13018671,7.7254774976372955
13018672,7.565672262175402
13018674,7.288508257444202
13018681,7.923335075320331
13018682,7.7382704992401
13018683,7.5843118350954954
13018685,7.725409476722975
13018688,7.67660033949758
13018791,7.395271176797969
13018843,7.653188887623934
13018846,7.40633856882109
13018971,7.193266507932192
13018972,7.323028597214991
13019053,7.088271013494091
13019055,7.180923119635715
13019058,7.622823433907
13019059,7.12369169110689
13019060,7.363508525466905
13019061,7.822684061995991
13019290,7.957414705420637
13019314,7.230156649566915
13019315,7.801134506891124
